,product_cd,category_major_cd,category_medium_cd,category_small_cd,unit_price,unit_cost,category_major_name,category_medium_name,category_small_name
6515,P090102120,09,901,90102,698.0,524.0,洗剤,洗剤,洗濯用洗剤
6516,P090102121,09,901,90102,698.0,524.0,洗剤,洗剤,洗濯用洗剤
6517,P090102122,09,901,90102,698.0,524.0,洗剤,洗剤,洗濯用洗剤
6518,P090102123,09,901,90102,698.0,524.0,洗剤,洗剤,洗濯用洗剤
6519,P090102124,09,901,90102,698.0,524.0,洗剤,洗剤,洗濯用洗剤
6520,P090102125,09,901,90102,780.0,585.0,洗剤,洗剤,洗濯用洗剤
6521,P090102126,09,901,90102,780.0,585.0,洗剤,洗剤,洗濯用洗剤
6522,P090102127,09,901,90102,810.0,608.0,洗剤,洗剤,洗濯用洗剤
6523,P090102128,09,901,90102,810.0,608.0,洗剤,洗剤,洗濯用洗剤
6524,P090102129,09,901,90102,810.0,608.0,洗剤,洗剤,洗濯用洗剤
6525,P090102130,09,901,90102,830.0,623.0,洗剤,洗剤,洗濯用洗剤
6526,P090102131,09,901,90102,890.0,668.0,洗剤,洗剤,洗濯用洗剤
6527,P090102132,09,901,90102,890.0,668.0,洗剤,洗剤,洗濯用洗剤
6528,P090102133,09,901,90102,950.0,713.0,洗剤,洗剤,洗濯用洗剤
6529,P090102134,09,901,90102,950.0,713.0,洗剤,洗剤,洗濯用洗剤
6530,P090102135,09,901,90102,980.0,735.0,洗剤,洗剤,洗濯用洗剤
6531,P090102136,09,901,90102,980.0,735.0,洗剤,洗剤,洗濯用洗剤
6532,P090102137,09,901,90102,980.0,735.0,洗剤,洗剤,洗濯用洗剤
6533,P090102138,09,901,90102,1280.0,960.0,洗剤,洗剤,洗濯用洗剤
6534,P090103001,09,901,90103,90.0,68.0,洗剤,洗剤,台所用洗剤
6535,P090103002,09,901,90103,105.0,79.0,洗剤,洗剤,台所用洗剤
6536,P090103003,09,901,90103,110.0,83.0,洗剤,洗剤,台所用洗剤
6537,P090103004,09,901,90103,110.0,83.0,洗剤,洗剤,台所用洗剤
6538,P090103005,09,901,90103,120.0,90.0,洗剤,洗剤,台所用洗剤
6539,P090103006,09,901,90103,148.0,111.0,洗剤,洗剤,台所用洗剤
6540,P090103007,09,901,90103,155.0,116.0,洗剤,洗剤,台所用洗剤
6541,P090103008,09,901,90103,165.0,124.0,洗剤,洗剤,台所用洗剤
6542,P090103009,09,901,90103,165.0,124.0,洗剤,洗剤,台所用洗剤
6543,P090103010,09,901,90103,185.0,139.0,洗剤,洗剤,台所用洗剤
6544,P090103011,09,901,90103,198.0,149.0,洗剤,洗剤,台所用洗剤
6545,P090103012,09,901,90103,198.0,149.0,洗剤,洗剤,台所用洗剤
6546,P090103013,09,901,90103,198.0,149.0,洗剤,洗剤,台所用洗剤
6547,P090103014,09,901,90103,198.0,149.0,洗剤,洗剤,台所用洗剤
6548,P090103015,09,901,90103,198.0,149.0,洗剤,洗剤,台所用洗剤
6549,P090103016,09,901,90103,198.0,149.0,洗剤,洗剤,台所用洗剤
6550,P090103017,09,901,90103,198.0,149.0,洗剤,洗剤,台所用洗剤
6551,P090103018,09,901,90103,198.0,149.0,洗剤,洗剤,台所用洗剤
6552,P090103019,09,901,90103,198.0,149.0,洗剤,洗剤,台所用洗剤
6553,P090103020,09,901,90103,200.0,150.0,洗剤,洗剤,台所用洗剤
6554,P090103021,09,901,90103,210.0,158.0,洗剤,洗剤,台所用洗剤
6555,P090103022,09,901,90103,210.0,158.0,洗剤,洗剤,台所用洗剤
6556,P090103023,09,901,90103,225.0,169.0,洗剤,洗剤,台所用洗剤
6557,P090103024,09,901,90103,225.0,169.0,洗剤,洗剤,台所用洗剤
6558,P090103025,09,901,90103,228.0,171.0,洗剤,洗剤,台所用洗剤
6559,P090103026,09,901,90103,230.0,173.0,洗剤,洗剤,台所用洗剤
6560,P090103027,09,901,90103,230.0,173.0,洗剤,洗剤,台所用洗剤
6561,P090103028,09,901,90103,235.0,176.0,洗剤,洗剤,台所用洗剤
6562,P090103029,09,901,90103,240.0,180.0,洗剤,洗剤,台所用洗剤
6563,P090103030,09,901,90103,240.0,180.0,洗剤,洗剤,台所用洗剤
6564,P090103031,09,901,90103,280.0,210.0,洗剤,洗剤,台所用洗剤
6565,P090103032,09,901,90103,280.0,210.0,洗剤,洗剤,台所用洗剤
6566,P090103033,09,901,90103,290.0,218.0,洗剤,洗剤,台所用洗剤
6567,P090103034,09,901,90103,298.0,224.0,洗剤,洗剤,台所用洗剤
6568,P090103035,09,901,90103,298.0,224.0,洗剤,洗剤,台所用洗剤
6569,P090103036,09,901,90103,298.0,224.0,洗剤,洗剤,台所用洗剤
6570,P090103037,09,901,90103,300.0,225.0,洗剤,洗剤,台所用洗剤
6571,P090103038,09,901,90103,300.0,225.0,洗剤,洗剤,台所用洗剤
6572,P090103039,09,901,90103,310.0,233.0,洗剤,洗剤,台所用洗剤
6573,P090103040,09,901,90103,315.0,236.0,洗剤,洗剤,台所用洗剤
6574,P090103041,09,901,90103,320.0,240.0,洗剤,洗剤,台所用洗剤
6575,P090103042,09,901,90103,350.0,263.0,洗剤,洗剤,台所用洗剤
6576,P090103043,09,901,90103,358.0,269.0,洗剤,洗剤,台所用洗剤
6577,P090103044,09,901,90103,360.0,270.0,洗剤,洗剤,台所用洗剤
6578,P090103045,09,901,90103,368.0,276.0,洗剤,洗剤,台所用洗剤
6579,P090103046,09,901,90103,420.0,315.0,洗剤,洗剤,台所用洗剤
6580,P090103047,09,901,90103,440.0,330.0,洗剤,洗剤,台所用洗剤
6581,P090103048,09,901,90103,485.0,364.0,洗剤,洗剤,台所用洗剤
6582,P090103049,09,901,90103,495.0,371.0,洗剤,洗剤,台所用洗剤
6583,P090103050,09,901,90103,495.0,371.0,洗剤,洗剤,台所用洗剤
6584,P090103051,09,901,90103,640.0,480.0,洗剤,洗剤,台所用洗剤
6585,P090103052,09,901,90103,665.0,499.0,洗剤,洗剤,台所用洗剤
6586,P090103053,09,901,90103,765.0,574.0,洗剤,洗剤,台所用洗剤
6587,P090201001,09,902,90201,45.0,34.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6588,P090201002,09,902,90201,72.0,54.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6589,P090201003,09,902,90201,90.0,68.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6590,P090201004,09,902,90201,90.0,68.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6591,P090201005,09,902,90201,90.0,68.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6592,P090201006,09,902,90201,95.0,71.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6593,P090201007,09,902,90201,105.0,79.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6594,P090201008,09,902,90201,108.0,81.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6595,P090201009,09,902,90201,118.0,89.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6596,P090201010,09,902,90201,120.0,90.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6597,P090201011,09,902,90201,135.0,101.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6598,P090201012,09,902,90201,135.0,101.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6599,P090201013,09,902,90201,135.0,101.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6600,P090201014,09,902,90201,140.0,105.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6601,P090201015,09,902,90201,178.0,134.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6602,P090201016,09,902,90201,185.0,139.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6603,P090201017,09,902,90201,190.0,143.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6604,P090201018,09,902,90201,198.0,149.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6605,P090201019,09,902,90201,198.0,149.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6606,P090201020,09,902,90201,198.0,149.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6607,P090201021,09,902,90201,205.0,154.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6608,P090201022,09,902,90201,215.0,161.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6609,P090201023,09,902,90201,250.0,188.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6610,P090201024,09,902,90201,250.0,188.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6611,P090201025,09,902,90201,255.0,191.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6612,P090201026,09,902,90201,260.0,195.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6613,P090201027,09,902,90201,270.0,203.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6614,P090201028,09,902,90201,270.0,203.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6615,P090201029,09,902,90201,270.0,203.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6616,P090201030,09,902,90201,270.0,203.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6617,P090201031,09,902,90201,270.0,203.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6618,P090201032,09,902,90201,270.0,203.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6619,P090201033,09,902,90201,285.0,214.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6620,P090201034,09,902,90201,285.0,214.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6621,P090201035,09,902,90201,285.0,214.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6622,P090201036,09,902,90201,298.0,224.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6623,P090201037,09,902,90201,315.0,236.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6624,P090201038,09,902,90201,315.0,236.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6625,P090201039,09,902,90201,315.0,236.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6626,P090201040,09,902,90201,320.0,240.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6627,P090201041,09,902,90201,325.0,244.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6628,P090201042,09,902,90201,330.0,248.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6629,P090201043,09,902,90201,330.0,248.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6630,P090201044,09,902,90201,348.0,261.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6631,P090201045,09,902,90201,348.0,261.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6632,P090201046,09,902,90201,350.0,263.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6633,P090201047,09,902,90201,350.0,263.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6634,P090201048,09,902,90201,360.0,270.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6635,P090201049,09,902,90201,360.0,270.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6636,P090201050,09,902,90201,360.0,270.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6637,P090201051,09,902,90201,360.0,270.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6638,P090201052,09,902,90201,380.0,285.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6639,P090201053,09,902,90201,380.0,285.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6640,P090201054,09,902,90201,387.0,290.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6641,P090201055,09,902,90201,390.0,293.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6642,P090201056,09,902,90201,405.0,304.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6643,P090201057,09,902,90201,405.0,304.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6644,P090201058,09,902,90201,405.0,304.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6645,P090201059,09,902,90201,405.0,304.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6646,P090201060,09,902,90201,430.0,323.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6647,P090201061,09,902,90201,430.0,323.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6648,P090201062,09,902,90201,450.0,338.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6649,P090201063,09,902,90201,450.0,338.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6650,P090201064,09,902,90201,495.0,371.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6651,P090201065,09,902,90201,495.0,371.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6652,P090201066,09,902,90201,498.0,374.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6653,P090201067,09,902,90201,525.0,394.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6654,P090201068,09,902,90201,525.0,394.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6655,P090201069,09,902,90201,540.0,405.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6656,P090201070,09,902,90201,540.0,405.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6657,P090201071,09,902,90201,540.0,405.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6658,P090201072,09,902,90201,540.0,405.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6659,P090201073,09,902,90201,570.0,428.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6660,P090201074,09,902,90201,570.0,428.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6661,P090201075,09,902,90201,570.0,428.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6662,P090201076,09,902,90201,580.0,435.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6663,P090201077,09,902,90201,580.0,435.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6664,P090201078,09,902,90201,590.0,443.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6665,P090201079,09,902,90201,600.0,450.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6666,P090201080,09,902,90201,600.0,450.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6667,P090201081,09,902,90201,600.0,450.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6668,P090201082,09,902,90201,600.0,450.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6669,P090201083,09,902,90201,600.0,450.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6670,P090201084,09,902,90201,600.0,450.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6671,P090201085,09,902,90201,600.0,450.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6672,P090201086,09,902,90201,600.0,450.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6673,P090201087,09,902,90201,600.0,450.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6674,P090201088,09,902,90201,600.0,450.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6675,P090201089,09,902,90201,630.0,473.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6676,P090201090,09,902,90201,630.0,473.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6677,P090201091,09,902,90201,650.0,488.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6678,P090201092,09,902,90201,680.0,510.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6679,P090201093,09,902,90201,680.0,510.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6680,P090201094,09,902,90201,680.0,510.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6681,P090201095,09,902,90201,720.0,540.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6682,P090201096,09,902,90201,720.0,540.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6683,P090201097,09,902,90201,740.0,555.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6684,P090201098,09,902,90201,760.0,570.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6685,P090201099,09,902,90201,780.0,585.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6686,P090201100,09,902,90201,800.0,600.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6687,P090201101,09,902,90201,850.0,638.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6688,P090201102,09,902,90201,900.0,675.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6689,P090201103,09,902,90201,980.0,735.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6690,P090201104,09,902,90201,1000.0,750.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6691,P090201105,09,902,90201,1000.0,750.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6692,P090201106,09,902,90201,1000.0,750.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6693,P090201107,09,902,90201,1000.0,750.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6694,P090201108,09,902,90201,1000.0,750.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6695,P090201109,09,902,90201,1000.0,750.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6696,P090201110,09,902,90201,1100.0,825.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6697,P090201111,09,902,90201,1150.0,863.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6698,P090201112,09,902,90201,1500.0,1125.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6699,P090201113,09,902,90201,1500.0,1125.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6700,P090201114,09,902,90201,1800.0,1350.0,洗剤,石鹸・シャンプーリンス,化粧石鹸
6701,P090202001,09,902,90202,135.0,101.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6702,P090202002,09,902,90202,135.0,101.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6703,P090202003,09,902,90202,145.0,109.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6704,P090202004,09,902,90202,148.0,111.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6705,P090202005,09,902,90202,148.0,111.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6706,P090202006,09,902,90202,270.0,203.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6707,P090202007,09,902,90202,330.0,248.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6708,P090202008,09,902,90202,330.0,248.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6709,P090202009,09,902,90202,340.0,255.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6710,P090202010,09,902,90202,350.0,263.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6711,P090202011,09,902,90202,350.0,263.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6712,P090202012,09,902,90202,360.0,270.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6713,P090202013,09,902,90202,360.0,270.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6714,P090202014,09,902,90202,360.0,270.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6715,P090202015,09,902,90202,360.0,270.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6716,P090202016,09,902,90202,360.0,270.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6717,P090202017,09,902,90202,370.0,278.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6718,P090202018,09,902,90202,380.0,285.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6719,P090202019,09,902,90202,390.0,293.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6720,P090202020,09,902,90202,390.0,293.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6721,P090202021,09,902,90202,390.0,293.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6722,P090202022,09,902,90202,398.0,299.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6723,P090202023,09,902,90202,398.0,299.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6724,P090202024,09,902,90202,398.0,299.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6725,P090202025,09,902,90202,420.0,315.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6726,P090202026,09,902,90202,420.0,315.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6727,P090202027,09,902,90202,430.0,323.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6728,P090202028,09,902,90202,450.0,338.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6729,P090202029,09,902,90202,450.0,338.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6730,P090202030,09,902,90202,478.0,359.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
6731,P090202031,09,902,90202,480.0,360.0,洗剤,石鹸・シャンプーリンス,ボディシャンプー
